abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
California State University,California State University,AS2152,209.129.208.0/20,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.249.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.250.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.252.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.28.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.29.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.30.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.32.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.36.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.37.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.38.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.39.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.40.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.42.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.44.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.45.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.46.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.47.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.48.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.49.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.55.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.56.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.57.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.58.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.59.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.63.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.64.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.65.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.7.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.8.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.85.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.86.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.88.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.94.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.95.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.129.96.0/21,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.132.147.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.132.158.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.132.159.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,209.188.128.0/17,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,216.231.241.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:808::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:80c::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:80f::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:828::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:868::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:86c::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:874::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:884::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:88c::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:890::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:8a5::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:8ac::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380::/32,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:a44::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:a54::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:a58::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:a5c::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:a61::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:a62::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,2607:f380:a67::/48,ipv6,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,64.39.112.0/20,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,69.48.214.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,69.48.215.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,76.78.124.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,76.78.125.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,76.78.96.0/21,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,128.228.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,134.74.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,146.111.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,146.245.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,146.95.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,146.96.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,148.84.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,149.4.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,150.210.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,163.238.0.0/16,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,198.180.141.0/24,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
City University of New York,City University of New York,AS31822,198.61.16.0/20,ipv4,arin,assigned,2004-01-02,CITY-UNIVERSITY-OF-NEW-YORK,City University of New York,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,129.79.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,134.68.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,140.182.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,140.182.0.0/19,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.159.0.0/17,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.159.0.0/19,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.160.0.0/14,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.160.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.161.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.161.128.0/17,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.162.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.163.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.165.0.0/17,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,149.166.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,156.56.0.0/16,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,198.49.177.0/24,ipv4,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,2001:18e8:2::/48,ipv6,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Indiana University,Indiana University,AS87,2001:18e8::/44,ipv6,arin,assigned,1986-10-10,INDIANA-AS,Indiana University,2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.100.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.100.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.100.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.100.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.101.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.101.12.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.101.242.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.101.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.102.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.102.198.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.102.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.102.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.103.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.103.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.103.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.103.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.104.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.104.198.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.104.199.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.104.250.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.104.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.104.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.104.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.105.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.105.12.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.105.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.105.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.105.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.106.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.106.12.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.106.249.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.106.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.106.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.106.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.107.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.107.198.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.107.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.108.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.108.198.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.108.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.108.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.108.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.109.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.109.198.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.109.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.110.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.110.198.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.110.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.110.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.111.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.111.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.111.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.112.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.112.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.113.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.113.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.113.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.113.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.114.0.0/16,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.114.12.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.114.253.0/24,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.114.40.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS306,132.114.48.0/21,ipv4,arin,assigned,1989-06-30,DNIC-ASBLK-00306-00371,United States Department of Defense (DoD),2026-06-23T10:32:41Z
