abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
Blue Cross & Blue Shield of Minnesota,Blue Cross & Blue Shield of Minnesota,AS11517,159.136.66.0/23,ipv4,arin,assigned,2006-04-07,BLUE-CROSS-AND-BLUE-SHIELD-OF-MINNESOTA,Blue Cross & Blue Shield of Minnesota,2026-06-23T10:32:43Z
Blue Cross & Blue Shield of Minnesota,Blue Cross & Blue Shield of Minnesota,AS11517,159.136.68.0/23,ipv4,arin,assigned,2006-04-07,BLUE-CROSS-AND-BLUE-SHIELD-OF-MINNESOTA,Blue Cross & Blue Shield of Minnesota,2026-06-23T10:32:43Z
Blue Cross & Blue Shield of Minnesota,Blue Cross & Blue Shield of Minnesota,AS11517,159.136.7.0/24,ipv4,arin,assigned,2006-04-07,BLUE-CROSS-AND-BLUE-SHIELD-OF-MINNESOTA,Blue Cross & Blue Shield of Minnesota,2026-06-23T10:32:43Z
Blue Cross & Blue Shield of Minnesota,Blue Cross & Blue Shield of Minnesota,AS11517,159.136.8.0/23,ipv4,arin,assigned,2006-04-07,BLUE-CROSS-AND-BLUE-SHIELD-OF-MINNESOTA,Blue Cross & Blue Shield of Minnesota,2026-06-23T10:32:43Z
Blue Cross Blue Shield Association,Blue Cross Blue Shield Association,AS5694,8.45.137.0/24,ipv4,arin,assigned,1995-08-31,UNIFIED-NET,Blue Cross Blue Shield Association,2026-06-23T10:32:43Z
Blue Cross Blue Shield Association,Blue Cross Blue Shield Association,AS5694,8.45.140.0/24,ipv4,arin,assigned,1995-08-31,UNIFIED-NET,Blue Cross Blue Shield Association,2026-06-23T10:32:43Z
Blue Cross Blue Shield Of Louisiana,Blue Cross Blue Shield Of Louisiana,AS21639,165.254.60.216/29,ipv4,arin,assigned,2011-01-20,BCBSLA-ASN,Blue Cross Blue Shield Of Louisiana,2026-06-23T10:32:43Z
Blue Cross Blue Shield Of Louisiana,Blue Cross Blue Shield Of Louisiana,AS21639,66.248.253.0/24,ipv4,arin,assigned,2011-01-20,BCBSLA-ASN,Blue Cross Blue Shield Of Louisiana,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS21608,208.79.27.0/24,ipv4,arin,assigned,2007-04-23,HCSCNET10,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS23494,205.172.133.0/24,ipv4,arin,assigned,2002-03-27,HSC,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS23494,205.172.134.0/24,ipv4,arin,assigned,2002-03-27,HSC,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS23494,208.79.24.0/24,ipv4,arin,assigned,2002-03-27,HSC,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS23494,208.79.26.0/24,ipv4,arin,assigned,2002-03-27,HSC,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS395039,,,arin,assigned,2016-03-28,AS-MS-31608,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS399432,63.215.122.0/24,ipv4,arin,assigned,2021-03-10,AS-MS-78058,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS399433,8.17.21.0/24,ipv4,arin,assigned,2021-03-10,AS-MS-78058,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS399721,205.172.132.0/24,ipv4,arin,assigned,2021-05-28,AS-MS-78065,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,AS399722,208.79.25.0/24,ipv4,arin,assigned,2021-05-28,AS-MS-78065,Blue Cross Blue Shield of Illinois or Blue Cross Blue Shield of Texas,2026-06-23T10:32:43Z
"Blue Cross Blue Shield of Kansas, Inc.","Blue Cross Blue Shield of Kansas, Inc.",AS395698,204.154.185.0/24,ipv4,arin,assigned,2016-11-17,BCBSKS,"Blue Cross Blue Shield of Kansas, Inc.",2026-06-23T10:32:43Z
"Blue Cross Blue Shield of Kansas, Inc.","Blue Cross Blue Shield of Kansas, Inc.",AS395698,204.154.189.0/24,ipv4,arin,assigned,2016-11-17,BCBSKS,"Blue Cross Blue Shield of Kansas, Inc.",2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,12.107.172.0/24,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,12.176.249.0/24,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,12.231.98.0/24,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,167.242.0.0/16,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,167.242.123.0/24,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,167.242.124.0/24,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,167.242.128.0/17,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,167.242.45.0/24,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Michigan Mutual Insurance,Blue Cross Blue Shield of Michigan Mutual Insurance,AS30356,167.242.46.0/24,ipv4,arin,assigned,2017-11-06,BCBSM,Blue Cross Blue Shield of Michigan Mutual Insurance,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Nebraska,Blue Cross Blue Shield of Nebraska,AS6077,198.203.221.0/24,ipv4,arin,assigned,2009-10-06,BCBSNE,Blue Cross Blue Shield of Nebraska,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Nebraska,Blue Cross Blue Shield of Nebraska,AS6077,204.137.0.0/22,ipv4,arin,assigned,2009-10-06,BCBSNE,Blue Cross Blue Shield of Nebraska,2026-06-23T10:32:43Z
Blue Cross Blue Shield of Nebraska,Blue Cross Blue Shield of Nebraska,AS6077,204.137.4.0/22,ipv4,arin,assigned,2009-10-06,BCBSNE,Blue Cross Blue Shield of Nebraska,2026-06-23T10:32:43Z
Blue Cross Blue Shield of North Dakota,Blue Cross Blue Shield of North Dakota,AS13660,199.253.128.0/21,ipv4,arin,assigned,2013-05-23,BCBSND-AS,Blue Cross Blue Shield of North Dakota,2026-06-23T10:32:43Z
Blue Cross Blue Shield of South Carolina,Blue Cross Blue Shield of South Carolina,AS26153,208.60.144.0/23,ipv4,arin,assigned,2002-07-16,BCBSSC,Blue Cross Blue Shield of South Carolina,2026-06-23T10:32:43Z
Blue Cross Blue Shield of South Carolina,Blue Cross Blue Shield of South Carolina,AS26153,208.60.146.0/23,ipv4,arin,assigned,2002-07-16,BCBSSC,Blue Cross Blue Shield of South Carolina,2026-06-23T10:32:43Z
Blue Cross Blue Shield of South Carolina,Blue Cross Blue Shield of South Carolina,AS26153,208.68.208.0/22,ipv4,arin,assigned,2002-07-16,BCBSSC,Blue Cross Blue Shield of South Carolina,2026-06-23T10:32:43Z
Blue Cross Blue Shield of South Carolina,Blue Cross Blue Shield of South Carolina,AS26153,208.68.211.0/24,ipv4,arin,assigned,2002-07-16,BCBSSC,Blue Cross Blue Shield of South Carolina,2026-06-23T10:32:43Z
Blue Cross Blue Shield of South Carolina,Blue Cross Blue Shield of South Carolina,AS26153,208.83.144.0/21,ipv4,arin,assigned,2002-07-16,BCBSSC,Blue Cross Blue Shield of South Carolina,2026-06-23T10:32:43Z
Blue Cross Blue Shield of South Carolina,Blue Cross Blue Shield of South Carolina,AS26153,66.192.63.0/24,ipv4,arin,assigned,2002-07-16,BCBSSC,Blue Cross Blue Shield of South Carolina,2026-06-23T10:32:43Z
Blue Cross Blue Shield of South Carolina,Blue Cross Blue Shield of South Carolina,AS26153,8.41.91.0/24,ipv4,arin,assigned,2002-07-16,BCBSSC,Blue Cross Blue Shield of South Carolina,2026-06-23T10:32:43Z
Blue Cross and Blue Shield of Alabama,Blue Cross and Blue Shield of Alabama,AS20098,216.104.80.0/20,ipv4,arin,assigned,2001-03-23,BCBS-AL,Blue Cross and Blue Shield of Alabama,2026-06-23T10:32:43Z
Blue Cross and Blue Shield of Alabama,Blue Cross and Blue Shield of Alabama,AS20098,216.104.90.0/24,ipv4,arin,assigned,2001-03-23,BCBS-AL,Blue Cross and Blue Shield of Alabama,2026-06-23T10:32:43Z
Blue Cross and Blue Shield of Alabama,Blue Cross and Blue Shield of Alabama,AS20098,64.83.106.0/24,ipv4,arin,assigned,2001-03-23,BCBS-AL,Blue Cross and Blue Shield of Alabama,2026-06-23T10:32:43Z
Blue Cross and Blue Shield of Alabama,Blue Cross and Blue Shield of Alabama,AS20098,64.83.107.0/24,ipv4,arin,assigned,2001-03-23,BCBS-AL,Blue Cross and Blue Shield of Alabama,2026-06-23T10:32:43Z
Blue Cross and Blue Shield of Alabama,Blue Cross and Blue Shield of Alabama,AS20098,64.83.108.0/23,ipv4,arin,assigned,2001-03-23,BCBS-AL,Blue Cross and Blue Shield of Alabama,2026-06-23T10:32:43Z
