abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:100e::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:100f::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1010::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1012::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1014::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1015::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1018::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:101c::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:101d::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:101e::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:101f::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1020::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:103b::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1052::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1055::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:1056::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:105a::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,2001:520:5031::/48,ipv6,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.208.0/21,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.208.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.209.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.210.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.211.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.212.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.213.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.214.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.215.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.216.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.110.217.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.115.184.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.115.185.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.115.188.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.115.188.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.126.116.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.126.117.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.128.8.0/21,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.130.253.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.144.0.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.144.10.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.144.11.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.144.3.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.144.4.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.144.7.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.145.32.0/19,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.153.148.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.224.0/19,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.224.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.225.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.226.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.227.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.229.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.231.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.232.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.240.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.156.255.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.58.216.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.58.218.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.78.64.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.89.69.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.89.74.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.16.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.18.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.19.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.20.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.21.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.22.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.24.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.26.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.27.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.28.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.29.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,204.90.31.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.143.240.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.143.242.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.143.244.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.143.245.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.143.246.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.145.224.0/19,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.145.225.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.145.226.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.145.233.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.145.235.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.145.238.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.145.250.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.152.72.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.172.236.0/22,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.1.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.10.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.100.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.101.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.102.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.103.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.104.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.106.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.107.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.108.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.11.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.110.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.111.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.112.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.113.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.114.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.116.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.117.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.118.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.12.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.120.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.121.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.122.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.124.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.126.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.127.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.128.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.129.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.13.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.130.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.131.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.132.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.133.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.134.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.135.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.136.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.137.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.138.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.139.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.14.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.140.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.141.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.142.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.143.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.144.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.145.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.146.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.147.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,205.176.148.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-06-23T07:58:09Z
