abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,143.104.10.0/24,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,143.104.128.0/17,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,143.104.128.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,143.104.64.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.111.0.0/16,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.111.0.0/17,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.111.0.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.111.128.0/17,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.111.128.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.111.228.0/24,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.111.64.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.0.0/16,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.0.0/17,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.0.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.128.0/17,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.128.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.192.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.240.0/24,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS395139,156.145.64.0/18,ipv4,arin,assigned,2016-09-07,NYP-INTERNET,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital,AS54011,,,arin,assigned,2011-09-02,NYDH,NewYork-Presbyterian Hospital,2026-06-23T10:32:35Z
Norman Regional Health System,Norman Regional Health System,AS22263,198.100.42.0/23,ipv4,arin,assigned,2014-03-13,NRHSAS,Norman Regional Health System,2026-06-23T10:32:35Z
North Broward Hospital District,North Broward Hospital District,AS19658,199.27.241.0/24,ipv4,arin,assigned,2023-03-17,BROWARDHEALTH-AS,North Broward Hospital District,2026-06-23T10:32:35Z
North Broward Hospital District,North Broward Hospital District,AS19658,65.82.23.0/24,ipv4,arin,assigned,2023-03-17,BROWARDHEALTH-AS,North Broward Hospital District,2026-06-23T10:32:35Z
North Kansas City Hospital Auxiliary,North Kansas City Hospital Auxiliary,AS26199,208.84.120.0/24,ipv4,arin,assigned,2007-10-30,NKCHA,North Kansas City Hospital Auxiliary,2026-06-23T10:32:35Z
North Kansas City Hospital Auxiliary,North Kansas City Hospital Auxiliary,AS26199,208.84.121.0/24,ipv4,arin,assigned,2007-10-30,NKCHA,North Kansas City Hospital Auxiliary,2026-06-23T10:32:35Z
North Kansas City Hospital Auxiliary,North Kansas City Hospital Auxiliary,AS26199,208.84.122.0/24,ipv4,arin,assigned,2007-10-30,NKCHA,North Kansas City Hospital Auxiliary,2026-06-23T10:32:35Z
North Kansas City Hospital Auxiliary,North Kansas City Hospital Auxiliary,AS26199,208.84.123.0/24,ipv4,arin,assigned,2007-10-30,NKCHA,North Kansas City Hospital Auxiliary,2026-06-23T10:32:35Z
North Mississippi Medical Center Inc.,North Mississippi Medical Center Inc.,AS400185,206.130.52.0/24,ipv4,arin,assigned,2021-11-01,NMMC-ASN-1,North Mississippi Medical Center Inc.,2026-06-23T10:32:35Z
North Oaks Health System,North Oaks Health System,AS36402,75.141.39.0/24,ipv4,arin,assigned,2010-04-28,NORTH-OAKS-HEALTH-SYSTEM,North Oaks Health System,2026-06-23T10:32:35Z
North Shore Long Island Jewish Health System,North Shore Long Island Jewish Health System,AS25611,69.27.229.0/24,ipv4,arin,assigned,2002-04-08,NSLIJHS,North Shore Long Island Jewish Health System,2026-06-23T10:32:35Z
North Shore Long Island Jewish Health System,North Shore Long Island Jewish Health System,AS25611,69.74.179.0/24,ipv4,arin,assigned,2002-04-08,NSLIJHS,North Shore Long Island Jewish Health System,2026-06-23T10:32:35Z
North Shore Long Island Jewish Health System,North Shore Long Island Jewish Health System,AS25611,69.74.180.0/24,ipv4,arin,assigned,2002-04-08,NSLIJHS,North Shore Long Island Jewish Health System,2026-06-23T10:32:35Z
North Shore Long Island Jewish Health System,North Shore Long Island Jewish Health System,AS25611,8.25.157.0/24,ipv4,arin,assigned,2002-04-08,NSLIJHS,North Shore Long Island Jewish Health System,2026-06-23T10:32:35Z
North Shore Long Island Jewish Health System,North Shore Long Island Jewish Health System,AS25611,8.44.200.0/24,ipv4,arin,assigned,2002-04-08,NSLIJHS,North Shore Long Island Jewish Health System,2026-06-23T10:32:35Z
North Valley Hospital,North Valley Hospital,AS11021,2602:f9c0::/40,ipv6,arin,assigned,2024-03-14,NVH-ASN,North Valley Hospital,2026-06-23T10:32:35Z
NorthWestern Medical Center,NorthWestern Medical Center,AS11350,216.57.112.0/24,ipv4,arin,assigned,2017-09-07,NORTHWESTERN-MEDICAL-CENTER,NorthWestern Medical Center,2026-06-23T10:32:35Z
Northeast Alabama Regional Medical Center,Northeast Alabama Regional Medical Center,AS23037,192.190.133.0/24,ipv4,arin,assigned,2020-02-21,HCACA-RMCANNISTON-1,Northeast Alabama Regional Medical Center,2026-06-23T10:32:35Z
"Northeast Georgia Medical Center, Inc.","Northeast Georgia Medical Center, Inc.",AS21673,198.99.228.0/24,ipv4,arin,assigned,2005-08-16,NGMC-ASN,"Northeast Georgia Medical Center, Inc.",2026-06-23T10:32:35Z
Northern Hospital District of Surry County,Northern Hospital District of Surry County,AS27394,98.101.114.0/24,ipv4,arin,assigned,2010-06-11,NHDSC-ORG,Northern Hospital District of Surry County,2026-06-23T10:32:35Z
Northside Hospital,Northside Hospital,AS393556,167.183.210.0/23,ipv4,arin,assigned,2014-08-07,NSH167,Northside Hospital,2026-06-23T10:32:35Z
Northside Hospital,Northside Hospital,AS393556,167.183.212.0/24,ipv4,arin,assigned,2014-08-07,NSH167,Northside Hospital,2026-06-23T10:32:35Z
Northside Hospital,Northside Hospital,AS393556,167.183.216.0/22,ipv4,arin,assigned,2014-08-07,NSH167,Northside Hospital,2026-06-23T10:32:35Z
Northside Hospital,Northside Hospital,AS393556,167.183.216.0/23,ipv4,arin,assigned,2014-08-07,NSH167,Northside Hospital,2026-06-23T10:32:35Z
Northside Hospital,Northside Hospital,AS393556,167.183.218.0/24,ipv4,arin,assigned,2014-08-07,NSH167,Northside Hospital,2026-06-23T10:32:35Z
Northside Hospital,Northside Hospital,AS393556,167.183.219.0/24,ipv4,arin,assigned,2014-08-07,NSH167,Northside Hospital,2026-06-23T10:32:35Z
Northwest Community Hospital,Northwest Community Hospital,AS26912,198.251.23.0/24,ipv4,arin,assigned,2017-10-18,NCH-AS1,Northwest Community Hospital,2026-06-23T10:32:35Z
Northwest Community Hospital,Northwest Community Hospital,AS26912,198.251.24.0/24,ipv4,arin,assigned,2017-10-18,NCH-AS1,Northwest Community Hospital,2026-06-23T10:32:35Z
Northwest Community Hospital,Northwest Community Hospital,AS26912,198.251.25.0/24,ipv4,arin,assigned,2017-10-18,NCH-AS1,Northwest Community Hospital,2026-06-23T10:32:35Z
Northwest Community Hospital,Northwest Community Hospital,AS26912,198.251.26.0/24,ipv4,arin,assigned,2017-10-18,NCH-AS1,Northwest Community Hospital,2026-06-23T10:32:35Z
Northwest Community Hospital,Northwest Community Hospital,AS26912,198.251.30.0/24,ipv4,arin,assigned,2017-10-18,NCH-AS1,Northwest Community Hospital,2026-06-23T10:32:35Z
Northwest Community Hospital,Northwest Community Hospital,AS26912,50.201.62.0/24,ipv4,arin,assigned,2017-10-18,NCH-AS1,Northwest Community Hospital,2026-06-23T10:32:35Z
Northwestern Memorial Hospital,Northwestern Memorial Hospital,AS19247,204.62.116.0/24,ipv4,arin,assigned,2017-07-07,AS19247,Northwestern Memorial Hospital,2026-06-23T10:32:35Z
Northwestern Memorial Hospital,Northwestern Memorial Hospital,AS19247,204.62.117.0/24,ipv4,arin,assigned,2017-07-07,AS19247,Northwestern Memorial Hospital,2026-06-23T10:32:35Z
Northwestern Memorial Hospital,Northwestern Memorial Hospital,AS19247,204.62.118.0/24,ipv4,arin,assigned,2017-07-07,AS19247,Northwestern Memorial Hospital,2026-06-23T10:32:35Z
Northwestern Memorial Hospital,Northwestern Memorial Hospital,AS19247,204.62.119.0/24,ipv4,arin,assigned,2017-07-07,AS19247,Northwestern Memorial Hospital,2026-06-23T10:32:35Z
Northwestern Memorial Hospital,Northwestern Memorial Hospital,AS53269,,,arin,assigned,2009-07-16,NMH,Northwestern Memorial Hospital,2026-06-23T10:32:35Z
OLEAN GENERAL HOSPITAL,OLEAN GENERAL HOSPITAL,AS6645,72.45.197.0/24,ipv4,arin,assigned,2009-10-13,OLEAN-GENERAL-HOSPITAL,OLEAN GENERAL HOSPITAL,2026-06-23T10:32:35Z
OSF Healthcare System,OSF Healthcare System,AS21666,198.246.176.0/24,ipv4,arin,assigned,2022-08-30,OSF-ASN-01,OSF Healthcare System,2026-06-23T10:32:35Z
OSF Healthcare System,OSF Healthcare System,AS21666,204.238.189.0/24,ipv4,arin,assigned,2022-08-30,OSF-ASN-01,OSF Healthcare System,2026-06-23T10:32:35Z
OSF Healthcare System,OSF Healthcare System,AS21666,38.131.231.0/24,ipv4,arin,assigned,2022-08-30,OSF-ASN-01,OSF Healthcare System,2026-06-23T10:32:35Z
OSF Healthcare System,OSF Healthcare System,AS21666,38.65.207.0/24,ipv4,arin,assigned,2022-08-30,OSF-ASN-01,OSF Healthcare System,2026-06-23T10:32:35Z
OhioHealth Corporation,OhioHealth Corporation,AS46277,165.171.200.0/24,ipv4,arin,assigned,2008-07-31,OHIOHEALTH,OhioHealth Corporation,2026-06-23T10:32:35Z
OhioHealth Corporation,OhioHealth Corporation,AS46277,165.171.216.0/24,ipv4,arin,assigned,2008-07-31,OHIOHEALTH,OhioHealth Corporation,2026-06-23T10:32:35Z
OhioHealth Corporation,OhioHealth Corporation,AS46277,165.171.224.0/24,ipv4,arin,assigned,2008-07-31,OHIOHEALTH,OhioHealth Corporation,2026-06-23T10:32:35Z
OhioHealth Corporation,OhioHealth Corporation,AS46277,165.171.225.0/24,ipv4,arin,assigned,2008-07-31,OHIOHEALTH,OhioHealth Corporation,2026-06-23T10:32:35Z
OhioHealth Corporation,OhioHealth Corporation,AS46277,165.171.240.0/23,ipv4,arin,assigned,2008-07-31,OHIOHEALTH,OhioHealth Corporation,2026-06-23T10:32:35Z
"Oklahoma Heart Hospital, LLC","Oklahoma Heart Hospital, LLC",AS54131,12.69.187.0/24,ipv4,arin,assigned,2018-02-07,OKLAHOMA-HEART-HOSPITAL,"Oklahoma Heart Hospital, LLC",2026-06-23T10:32:35Z
"Oklahoma Heart Hospital, LLC","Oklahoma Heart Hospital, LLC",AS54131,192.12.172.0/24,ipv4,arin,assigned,2018-02-07,OKLAHOMA-HEART-HOSPITAL,"Oklahoma Heart Hospital, LLC",2026-06-23T10:32:35Z
"Oklahoma Heart Hospital, LLC","Oklahoma Heart Hospital, LLC",AS54131,66.210.84.0/24,ipv4,arin,assigned,2018-02-07,OKLAHOMA-HEART-HOSPITAL,"Oklahoma Heart Hospital, LLC",2026-06-23T10:32:35Z
Orange Regional Medical Center,Orange Regional Medical Center,AS395095,172.254.1.0/24,ipv4,arin,assigned,2016-04-14,GARNET-HEALTH,Orange Regional Medical Center,2026-06-23T10:32:35Z
Orange Regional Medical Center,Orange Regional Medical Center,AS395095,172.254.29.0/24,ipv4,arin,assigned,2016-04-14,GARNET-HEALTH,Orange Regional Medical Center,2026-06-23T10:32:35Z
Orange Regional Medical Center,Orange Regional Medical Center,AS395095,172.254.93.0/24,ipv4,arin,assigned,2016-04-14,GARNET-HEALTH,Orange Regional Medical Center,2026-06-23T10:32:35Z
Orange Regional Medical Center,Orange Regional Medical Center,AS395095,208.105.61.0/24,ipv4,arin,assigned,2016-04-14,GARNET-HEALTH,Orange Regional Medical Center,2026-06-23T10:32:35Z
"Oregon Health Network, Inc.","Oregon Health Network, Inc.",AS21905,,,arin,assigned,2012-04-19,OREGON-HEALTH-NETWORK,"Oregon Health Network, Inc.",2026-06-23T10:32:35Z
"Orlando Health, INC","Orlando Health, INC",AS27014,199.101.172.0/22,ipv4,arin,assigned,2011-02-17,ORLANDO-HEALTH,"Orlando Health, INC",2026-06-23T10:32:35Z
Overlake Hospital Medical Center,Overlake Hospital Medical Center,AS393244,204.124.239.0/24,ipv4,arin,assigned,2010-09-30,AS-OVERLAKE,Overlake Hospital Medical Center,2026-06-23T10:32:35Z
PHOENIX CHILDREN'S HOSPITAL,PHOENIX CHILDREN'S HOSPITAL,AS32194,74.115.68.0/22,ipv4,arin,assigned,2009-06-11,ASN-PHOENIX-CHILDRENS,PHOENIX CHILDREN'S HOSPITAL,2026-06-23T10:32:35Z
PHOENIX CHILDREN'S HOSPITAL,PHOENIX CHILDREN'S HOSPITAL,AS32194,74.115.68.0/24,ipv4,arin,assigned,2009-06-11,ASN-PHOENIX-CHILDRENS,PHOENIX CHILDREN'S HOSPITAL,2026-06-23T10:32:35Z
PHOENIX CHILDREN'S HOSPITAL,PHOENIX CHILDREN'S HOSPITAL,AS32194,74.115.69.0/24,ipv4,arin,assigned,2009-06-11,ASN-PHOENIX-CHILDRENS,PHOENIX CHILDREN'S HOSPITAL,2026-06-23T10:32:35Z
PHOENIX CHILDREN'S HOSPITAL,PHOENIX CHILDREN'S HOSPITAL,AS32194,74.115.70.0/24,ipv4,arin,assigned,2009-06-11,ASN-PHOENIX-CHILDRENS,PHOENIX CHILDREN'S HOSPITAL,2026-06-23T10:32:35Z
PHOENIX CHILDREN'S HOSPITAL,PHOENIX CHILDREN'S HOSPITAL,AS32194,74.115.71.0/24,ipv4,arin,assigned,2009-06-11,ASN-PHOENIX-CHILDRENS,PHOENIX CHILDREN'S HOSPITAL,2026-06-23T10:32:35Z
Pagosa Springs Medical Center,Pagosa Springs Medical Center,AS36301,199.116.208.0/22,ipv4,arin,assigned,2011-03-29,USJHSD-AS,Pagosa Springs Medical Center,2026-06-23T10:32:35Z
Parkland Health & Hospital System,Parkland Health & Hospital System,AS22945,192.12.104.0/22,ipv4,arin,assigned,2012-11-02,AS-PHHS,Parkland Health & Hospital System,2026-06-23T10:32:35Z
Parkland Health & Hospital System,Parkland Health & Hospital System,AS22945,192.12.104.0/24,ipv4,arin,assigned,2012-11-02,AS-PHHS,Parkland Health & Hospital System,2026-06-23T10:32:35Z
Parkland Health & Hospital System,Parkland Health & Hospital System,AS22945,192.12.105.0/24,ipv4,arin,assigned,2012-11-02,AS-PHHS,Parkland Health & Hospital System,2026-06-23T10:32:35Z
Parkland Health & Hospital System,Parkland Health & Hospital System,AS22945,192.12.106.0/24,ipv4,arin,assigned,2012-11-02,AS-PHHS,Parkland Health & Hospital System,2026-06-23T10:32:35Z
Parkland Health & Hospital System,Parkland Health & Hospital System,AS22945,192.12.107.0/24,ipv4,arin,assigned,2012-11-02,AS-PHHS,Parkland Health & Hospital System,2026-06-23T10:32:35Z
Parkview Hospital,Parkview Hospital,AS393247,198.204.80.0/24,ipv4,arin,assigned,2013-06-28,PARKVIEW-HEALTH,Parkview Hospital,2026-06-23T10:32:35Z
Parkview Hospital,Parkview Hospital,AS393247,204.58.168.0/22,ipv4,arin,assigned,2013-06-28,PARKVIEW-HEALTH,Parkview Hospital,2026-06-23T10:32:35Z
Parrish Medical Center,Parrish Medical Center,AS397431,,,arin,assigned,2019-03-27,PMCWEB,Parrish Medical Center,2026-06-23T10:32:35Z
Pender Community Hospital District,Pender Community Hospital District,AS40357,,,arin,assigned,2025-11-25,PCHD-ORG-ASN,Pender Community Hospital District,2026-06-23T10:32:35Z
Peninsula Regional Medical Center,Peninsula Regional Medical Center,AS12245,168.67.1.0/24,ipv4,arin,assigned,2005-08-09,PRMC-ASN,Peninsula Regional Medical Center,2026-06-23T10:32:35Z
Peninsula Regional Medical Center,Peninsula Regional Medical Center,AS12245,168.67.2.0/24,ipv4,arin,assigned,2005-08-09,PRMC-ASN,Peninsula Regional Medical Center,2026-06-23T10:32:35Z
Peninsula Regional Medical Center,Peninsula Regional Medical Center,AS12245,168.67.7.0/24,ipv4,arin,assigned,2005-08-09,PRMC-ASN,Peninsula Regional Medical Center,2026-06-23T10:32:35Z
Penn Medicine,Penn Medicine,AS46274,170.212.0.0/24,ipv4,arin,assigned,2014-05-16,UPHS,Penn Medicine,2026-06-23T10:32:35Z
Penn Medicine,Penn Medicine,AS46274,170.212.48.0/24,ipv4,arin,assigned,2014-05-16,UPHS,Penn Medicine,2026-06-23T10:32:35Z
Phelps County Regional Medical Center,Phelps County Regional Medical Center,AS17286,64.15.80.0/24,ipv4,arin,assigned,2006-11-14,PCRMC-ROLLA,Phelps County Regional Medical Center,2026-06-23T10:32:35Z
Pikeville Medical Center,Pikeville Medical Center,AS395024,69.176.41.0/24,ipv4,arin,assigned,2016-03-22,AS-PIKEMEDCENTER,Pikeville Medical Center,2026-06-23T10:32:35Z
Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center,AS398023,209.112.102.0/24,ipv4,arin,assigned,2019-10-08,PVHMC-AS,Pomona Valley Hospital Medical Center,2026-06-23T10:32:35Z
Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center,AS398023,209.112.103.0/24,ipv4,arin,assigned,2019-10-08,PVHMC-AS,Pomona Valley Hospital Medical Center,2026-06-23T10:32:35Z
Porter Hospital,Porter Hospital,AS13547,64.30.34.0/24,ipv4,arin,assigned,2007-06-06,PORTER-HOSPITAL,Porter Hospital,2026-06-23T10:32:35Z
Pratt Regional Medical Center,Pratt Regional Medical Center,AS393633,192.67.185.0/24,ipv4,arin,assigned,2014-09-19,PRMC-ASN1,Pratt Regional Medical Center,2026-06-23T10:32:35Z
Presence Health Network,Presence Health Network,AS27562,107.0.43.0/24,ipv4,arin,assigned,2003-04-02,RHC-INT,Presence Health Network,2026-06-23T10:32:35Z
Presence Health Network,Presence Health Network,AS27562,12.180.226.0/24,ipv4,arin,assigned,2003-04-02,RHC-INT,Presence Health Network,2026-06-23T10:32:35Z
Presence Health Network,Presence Health Network,AS27562,12.48.129.0/24,ipv4,arin,assigned,2003-04-02,RHC-INT,Presence Health Network,2026-06-23T10:32:35Z
Presence Health Network,Presence Health Network,AS27562,70.141.82.0/24,ipv4,arin,assigned,2003-04-02,RHC-INT,Presence Health Network,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS11304,198.200.195.0/24,ipv4,arin,assigned,2009-11-11,BMH-ASN,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS14194,,,arin,assigned,2006-07-12,OMH-INET-BLCK,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.144.0/22,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.144.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.145.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.146.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.147.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.148.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.149.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,199.15.150.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,208.68.220.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,208.68.221.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,208.68.222.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,208.68.223.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,209.149.112.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,209.149.113.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,209.149.114.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Prisma Health,Prisma Health,AS3565,209.149.115.0/24,ipv4,arin,assigned,1994-04-26,PRISMA-HEALTH,Prisma Health,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS22016,,,arin,assigned,2001-07-25,PHS-PGC,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS22916,170.220.209.0/24,ipv4,arin,assigned,2007-11-15,PHS-CA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS22916,69.238.162.0/24,ipv4,arin,assigned,2007-11-15,PHS-CA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS40681,,,arin,assigned,2008-02-26,PHS-MT,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.0.0/21,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.11.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.13.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.14.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.20.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.21.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.22.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.23.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.24.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.25.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.26.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.27.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.28.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.29.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.37.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.38.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.7.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.71.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.72.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
Providence Health & Services,Providence Health & Services,AS46790,170.173.74.0/24,ipv4,arin,assigned,2009-03-17,PHS-WA,Providence Health & Services,2026-06-23T10:32:35Z
