domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
chris.dev.hrd.webapps.census.gov,Yes,Yes,8,2,2025-05-31T19:52:54,2025-07-22T20:10:57,19185854627;19185885313;18737139281;18737137386;19185926510;18737123640;18737066765;19185892074,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1"
chris.hrd.webapps.census.gov,Yes,Yes,8,2,2025-05-31T19:56:19,2025-07-22T20:10:17,19185943249;19185733764;19185982625;18737269887;18737270414;19185935765;18737120318;18737246085,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1"
chris.stage.hrd.webapps.census.gov,Yes,Yes,11,2,2025-05-31T19:52:34,2025-07-22T20:41:57,19186342410;18737137017;18737245408;18737067597;18737313324;19186337162;18737276030;18737137382;19186310422;18737291103;18737120188,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1"
chris.test.hrd.cloudflaretest.census.gov,Yes,Yes,5,4,2025-04-11T17:08:10,2025-07-16T19:44:17,19058989086;17788558884;19058976960;17788556942;19058983646,"C=US, O=Google Trust Services, CN=WE1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=Google Trust Services, CN=WR1"
chris.test.hrd.webapps.census.gov,Yes,Yes,12,2,2025-05-31T19:54:39,2025-07-22T20:43:59,18737148723;18737136512;18737378741;18737363371;19186347056;19186404528;19186468575;18737378553;18737097317;18737290019;19186400686;18737151075,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1"
cidr-webpub.econ.census.gov,Yes,Yes,1,1,2025-05-02T00:00:00,2026-05-01T23:59:59,18183642109,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cloudflaretest.census.gov,Yes,Yes,15,6,2025-04-03T10:00:49,2025-08-30T15:16:07,17646161307;17602634079;19058916056;18394596440;18752319057;17794333782;17788207011;18388223089;18752308280;19058911376;18394595999;19058933288;17629148280;18388222781;19058895830,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1;C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo ECC Domain Validation Secure Server CA;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1"
cloudmonitor.census.gov,No,Yes,2,1,2025-04-21T00:00:00,2026-04-20T23:59:59,17980589962;18014580521,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
coil.census.gov,Yes,Yes,10,6,2025-04-24T16:42:22,2025-09-26T15:30:41,18041366126;18052863535;19313470945;19313471319;19184164965;18128000364;19184160108;18048804151;18125961460;18041362334,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=Let's Encrypt, CN=R10;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=Let's Encrypt, CN=R11"
covid.census.gov,No,Yes,5,2,2024-11-19T00:00:00,2026-07-13T23:59:59,18980848117;18980870433;15424586512;18980979179;18981295641,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
