domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
dodcio.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dodmwrandresalepolicy.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dodsioo.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dpac.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dpcld.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dpclo.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
energy.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
history.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
innovation.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
irt.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
jamrs.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
jifco.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
jnlwp.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
