domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
pciims.cisa.gov,No,Yes,27,2,2025-06-17T00:00:00,2026-07-08T23:59:59,20157642193;22210016415;22647452968;19245435572;19103765042;22621539798;22909780749;20290018459;22621574800;20180713924;19103758157;22553933385;20157657341;22910154324;20290003322;20290002908;20180689498;19835471203;20180712978;19062508737;19103777205;22209837461;20300779460;19835471127;19245451215;19062555136;19858191385,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
pciims.development.gateway.cisa.gov,No,Yes,3,2,2025-06-17T00:00:00,2026-06-16T23:59:59,19103758157;19062508737;19062555136,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
pciims.gateway.cisa.gov,No,Yes,12,2,2025-06-17T00:00:00,2026-06-16T23:59:59,20157657341;20157642193;20180712978;19062508737;19103777205;19062555136;19245435572;19835471127;19103765042;19103758157;19858191385;19835471203,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
pciimspt4.gateway.cisa.gov,No,Yes,9,2,2025-06-17T00:00:00,2026-06-16T23:59:59,19062508737;19103777205;19062555136;19245435572;19835471127;19103765042;19103758157;19858191385;19835471203,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
piv.access-dev.cisa.gov,Yes,Yes,1,1,2025-07-18T00:00:00,2026-07-17T23:59:59,19760761006,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
piv.access-uat.cisa.gov,Yes,Yes,1,1,2025-08-19T00:00:00,2026-08-18T23:59:59,20438410998,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
piv.access.cisa.gov,Yes,Yes,1,1,2025-08-19T00:00:00,2026-08-18T23:59:59,20438504352,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
piv.softwaresecurity.cisa.gov,No,Yes,2,1,2025-01-28T00:00:00,2026-01-27T23:59:59,16424432661;22505226926,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
presidentscup.cisa.gov,No,Yes,12,2,2025-04-09T00:00:00,2026-04-09T23:59:59,19250178429;19103922592;17982938845;17982940211;17982930156;18499335844;18499340096;18789272541;19103922344;17739982718;17740041308;18499345217,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
preview.cisa.gov,No,Yes,29,2,2025-04-09T00:00:00,2026-04-09T23:59:59,20438552877;18499335844;21133516975;20463328242;20463347795;20330286795;22414312807;17740041308;17982930156;17982940211;19884927581;20839226916;18789272541;20330264595;22777703694;17982938845;21114810620;18499340096;21133552556;17739982718;19884835755;18499345217;19250178429;22414298597;19103922592;20296480714;21110122380;19103922344;21110109549,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
