domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
vpn.coop.sam.gov,Yes,Yes,4,2,2025-04-28T13:21:57,2026-05-19T23:59:59,19517338128;18468263922;18108888339;18469377422,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.Sam.gov,No,Yes,2,1,2024-10-02T13:54:03,2025-10-26T13:54:02,14770712047;16753988452,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.alpha.sam.gov,No,Yes,4,2,2025-01-08T17:04:59,2026-05-19T23:59:59,18459253991;16096400763;16782577701;19518226964,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.alpha2.sam.gov,No,Yes,4,2,2025-01-07T18:17:07,2026-05-19T23:59:59,19518692264;18459285861;18459313605;16074881710,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.alphareporting.sam.gov,No,Yes,5,3,2024-10-23T16:29:42,2026-05-15T23:59:59,15057001395;19518625268;16781820174;18445552568;15176693703,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2014 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1M"
www.api-alpha-test.sam.gov,No,Yes,2,2,2025-04-25T12:41:25,2026-05-19T23:59:59,18459180772;18056068575,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.api-alpha.sam.gov,No,Yes,5,2,2025-01-07T18:19:11,2026-05-19T23:59:59,19518411946;16074911284;18459284033;16782545471;16096534402,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.api.sam.gov,No,Yes,4,2,2025-01-08T17:13:59,2026-05-19T23:59:59,19517615776;16782545471;18459242352;16096534402,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.charlie.sam.gov,No,Yes,2,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459356041;19518331403,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.github-legacy.sam.gov,No,Yes,1,1,2025-02-18T17:03:45,2026-02-26T13:37:49,16766487007,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
