domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
ocp-dev.bjatta.bja.ojp.gov,No,Yes,1,1,2025-01-02T00:00:00,2026-02-02T23:59:59,15980007027,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ocp-stage.bjatta.bja.ojp.gov,No,Yes,1,1,2025-09-08T00:00:00,2026-10-09T23:59:59,20877821536,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ocp-test.bjatta.bja.ojp.gov,No,Yes,1,1,2025-01-02T00:00:00,2026-02-02T23:59:59,15980007027,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ocp.bjatta.bja.ojp.gov,No,Yes,1,1,2025-09-08T00:00:00,2026-10-09T23:59:59,20877782115,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ojjdp.ojp.gov,Yes,Yes,12,5,2025-05-29T00:00:00,2026-06-29T23:59:59,21491140587;22671288561;22671287956;19077660227;18691600539;22671123457;21699265990;21354772205;21491140521;21354772959;22671123658;21699259787,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36"
ojjdpcompliance.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235399863,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ojjdppmt.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235399863,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ojp.gov,Yes,Yes,9,5,2025-05-05T00:00:00,2026-08-14T23:59:59,19867748812;21773418898;21773412157;18235399863;21980077614;21995279175;21995281374;21980078638;19664672404,"C=US, O=Let's Encrypt, CN=R13;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Let's Encrypt, CN=E7;C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
ojpsso.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235399863,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
onlinegfmt.training.ojp.gov,No,Yes,1,1,2025-09-15T00:00:00,2026-10-16T23:59:59,21041401352,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ovc.ojp.gov,Yes,Yes,8,5,2025-08-29T00:00:00,2026-09-29T23:59:59,20658965313;21956278036;21927381253;21927337945;21695687646;21695701730;21695700527;21956278878,"C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=E8;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
ovcpmt.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235399863,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
prms.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235399863,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
psob.bja.ojp.gov,Yes,Yes,2,1,2025-01-24T00:00:00,2026-02-24T23:59:59,22504764452;16378565038,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
psob1.bja.ojp.gov,No,Yes,1,1,2025-09-09T00:00:00,2026-10-10T23:59:59,20904228236,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
psrac.bja.ojp.gov,No,Yes,1,1,2025-09-09T00:00:00,2026-10-10T23:59:59,20904228236,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
