timestamp,link_request,extract_regex,cdn_name,cdn_type,sni,port,url,input,location,title,scheme,error,webserver,body_preview,content_type,method,host,path,favicon,favicon_md5,favicon_path,favicon_url,final_url,time,jarm_hash,chain_status_codes,a,aaaa,cname,tech,words,lines,status_code,content_length,failed,vhost,websocket,cdn,http2,pipeline,headless_body,screenshot_bytes,stored_response_path,screenshot_path,screenshot_path_rel,resolvers,body_fqdn,body_domains
2025-11-29T12:06:20.106843394Z,null,null,,,,443,https://dccdbarchive.cdc.gov,dccdbarchive.cdc.gov,,,https,,,,application/xml,GET,23.48.203.139,/,,,,,,2.133781181s,,null,"[""23.48.203.139"",""23.48.203.135""]","[""2600:1408:c400:11::17cd:6b45"",""2600:1408:c400:11::17cd:6b48""]","[""dccdbarchive.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]","[""HSTS""]",18,3,400,351,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:20.732403609Z,null,null,,,,443,https://dc-mmria.cdc.gov,dc-mmria.cdc.gov,/Account/SignIn,,https,,,,,GET,23.212.248.23,/,,,,,,3.134945447s,,null,"[""23.212.248.5"",""23.212.248.23""]","[""2600:1408:ec00:10::1730:cb07"",""2600:1408:ec00:10::1730:cb0d""]","[""dc-mmria.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:21.076900154Z,null,null,,,,80,http://dataingestion-ext.dev.nbspreview.cdc.gov,dataingestion-ext.dev.nbspreview.cdc.gov,https://dataingestion-ext.dev.nbspreview.cdc.gov/,,http,,,,,GET,23.53.35.135,/,,,,,,53.27349ms,,null,"[""23.53.35.135"",""23.53.35.142""]","[""2600:1408:c400:11::17cd:6b48"",""2600:1408:c400:11::17cd:6b45""]","[""dataingestion-ext.dev.nbspreview.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]",null,0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:06:22.174653884Z,null,null,,,,443,https://demo-mmria.cdc.gov,demo-mmria.cdc.gov,/Account/Login,,https,,,,,GET,23.212.248.5,/,,,,,,2.092955927s,,null,"[""23.212.248.5"",""23.212.248.23""]","[""2600:1408:ec00:10::1730:cb0d"",""2600:1408:ec00:10::1730:cb07""]","[""demo-mmria.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:06:22.27889698Z,null,null,,,,443,https://de-mmria-int.cdc.gov,de-mmria-int.cdc.gov,,CDC Error Page,https,,,,text/html,GET,23.53.11.173,/,,,,,,2.250613204s,,null,"[""23.53.11.175"",""23.53.11.173""]","[""2600:1408:ec00:10::1730:cb0d"",""2600:1408:ec00:10::1730:cb07""]","[""de-mmria-int.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS""]",39,14,503,412,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:22.67643439Z,null,null,,,,443,https://dcipher.cdc.gov,dcipher.cdc.gov,https://1cdp.cdc.gov/,,https,,AkamaiGHost,,,GET,23.53.35.147,/,,,,,,3.054136876s,,null,"[""23.53.35.133"",""23.53.35.147""]","[""2600:1408:c400:11::17cd:6b4e"",""2600:1408:c400:11::17cd:6b57""]",null,"[""HSTS""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:22.820645304Z,null,null,,,,80,http://dataingestion.montana-dev.nbs.cdc.gov,dataingestion.montana-dev.nbs.cdc.gov,https://dataingestion.montana-dev.nbs.cdc.gov/,,http,,,,,GET,23.48.203.139,/,,,,,,1.069799615s,,null,"[""23.48.203.139"",""23.48.203.135""]","[""2600:1408:c400:11::17cd:6b48"",""2600:1408:c400:11::17cd:6b45""]","[""dataingestion.montana-dev.nbs.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]",null,0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:23.176391584Z,null,null,,,,443,https://demo-mmria-int.cdc.gov,demo-mmria-int.cdc.gov,,CDC Error Page,https,,,,text/html,GET,23.212.248.23,/,,,,,,3.130009083s,,null,"[""23.212.248.23"",""23.212.248.5""]","[""2600:1408:ec00:10::1730:cb0d"",""2600:1408:ec00:10::1730:cb07""]","[""demo-mmria-int.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS""]",39,14,503,412,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:06:23.445321527Z,null,null,azure,cloud,,443,https://demo3.prime.cdc.gov,demo3.prime.cdc.gov,https://demo3.reportstream.cdc.gov/,,https,,,,text/html,GET,13.107.213.41,/,,,,,,3.029452636s,,null,"[""13.107.246.41"",""13.107.213.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""prime-data-hub-demo3.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door""]",0,0,307,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:23.479524321Z,null,null,,,,443,https://dccfiles.cdc.gov,dccfiles.cdc.gov,,,https,,,,application/xml,GET,23.48.203.139,/,,,,,,5.107202139s,,null,"[""23.48.203.135"",""23.48.203.139""]","[""2600:1408:c400:11::17cd:6b48"",""2600:1408:c400:11::17cd:6b45""]","[""dccfiles.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]","[""HSTS""]",18,3,400,351,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:23.896296085Z,null,null,azure,cloud,,443,https://dev-pulsenet-usa.cdc.gov,dev-pulsenet-usa.cdc.gov,,Azure Static Web Apps - 403: Forbidden,https,,,,text/html,GET,52.167.15.22,/,,,,,,3.133610126s,,null,"[""52.167.15.22""]",null,"[""nice-bay-0f186960f.2.azurestaticapps.net"",""nice-bay-0f186960f.privatelink.2.azurestaticapps.net"",""azurestaticapps2.trafficmanager.net"",""msha-slice-2-eus2-0.msha-slice-2-eus2-0-ase.p.azurewebsites.net"",""waws-prod-bn1-124c5267.sip.p.azurewebsites.windows.net"",""msha-slice-2-eus2-1.msha-slice-2-eus2-1-ase.p.azurewebsites.net"",""waws-prod-bn1-cd6b044b.sip.p.azurewebsites.windows.net""]","[""Azure Edge Network"",""Bootstrap:5.2.3"",""Microsoft Ajax Content Delivery Network"",""jQuery:3.7.1""]",127,54,403,2545,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:06:24.281568043Z,null,null,,,,443,https://dcpcresourcehub.cdc.gov,dcpcresourcehub.cdc.gov,,DCPC Resource Hub,https,,,,text/html,GET,23.212.249.200,/,,,,,,4.241810917s,,null,"[""23.212.249.200"",""23.212.249.216""]","[""2600:1408:c400:11::17cd:6b56"",""2600:1408:c400:11::17cd:6b44""]","[""wildcard.cdc.gov.edgekey.net"",""e306710.dsca.akamaiedge.net""]","[""HSTS"",""HTTP/3""]",76,1,200,2620,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:24.457064205Z,null,null,azure,cloud,,443,https://demo2.reportstream.cdc.gov,demo2.reportstream.cdc.gov,,"ReportStream - CDC's free, interoperable data transfer platform",https,,,,text/html,GET,13.107.213.41,/,,,,,,4.063382561s,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:46::41"",""2620:1ec:bdf::41""]","[""prime-data-hub-demo2.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door""]",332,30,200,1673,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:24.83935517Z,null,null,,,,443,https://developer.cdc.gov,developer.cdc.gov,,CDC Digital Gateway,https,,,,text/html,GET,23.212.249.200,/,,,,,,3.188454172s,,null,"[""23.212.249.200"",""23.212.249.216""]","[""2600:1408:c400:11::17cd:6b44"",""2600:1408:c400:11::17cd:6b56""]","[""developer.cdc.gov.edgekey.net"",""e306710.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",52,1,200,1110,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:06:24.946756198Z,null,null,azure,cloud,,443,https://dev.eipp.cdc.gov,dev.eipp.cdc.gov,,Home Page - CDC_IPP2,https,,Microsoft-IIS/10.0,,text/html,GET,4.157.117.60,/,,,,,,4.062174469s,,null,"[""4.157.117.60""]",null,"[""ippdevelopmentwebapp.trafficmanager.net"",""ipp-development-appgate-v2.eastus.cloudapp.azure.com""]","[""Azure"",""Bootstrap"",""HSTS"",""IIS:10.0"",""Microsoft ASP.NET"",""Windows Server"",""jQuery"",""pdfmake""]",1855,128,200,9698,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:25.975509978Z,null,null,,,,80,http://dcc-dataportal.cdc.gov,dcc-dataportal.cdc.gov,https://dcc-dataportal.cdc.gov/,Document Moved,http,,Microsoft-IIS/10.0,,text/html,GET,69.195.247.201,/,,,,,,3.057804187s,,null,"[""69.195.247.201""]",null,null,"[""HSTS"",""IIS:10.0"",""Microsoft ASP.NET"",""Windows Server""]",9,2,301,154,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:26.323628792Z,null,null,,,,80,http://dcipher-cloud.cdc.gov,dcipher-cloud.cdc.gov,,,http,,,,,GET,198.246.125.144,/,,,,,,2.101434617s,,null,"[""198.246.125.144""]",null,"[""redirect.rastglb.cdc.gov""]","[""HSTS""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:28.463264669Z,null,null,azure,cloud,,80,http://demo3.reportstream.cdc.gov,demo3.reportstream.cdc.gov,https://demo3.reportstream.cdc.gov/,,http,,,,text/html,GET,13.107.213.41,/,,,,,,3.014415562s,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""prime-data-hub-demo3.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:29.416638682Z,null,null,,,,443,https://dnpao-dtm.cdc.gov,dnpao-dtm.cdc.gov,,"Nutrition, Physical Activity, and Obesity: Data, Trends, and Maps | DNPAO | CDC",https,,,,text/html,GET,23.48.203.136,/,,,,,,190.667021ms,,null,"[""23.48.203.135"",""23.48.203.136""]","[""2600:1408:c400:11::17cd:6b44"",""2600:1408:c400:11::17cd:6b56""]",null,"[""Azure"",""Azure Front Door"",""HSTS"",""HTTP/3""]",615,66,200,2836,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:06:30.080245831Z,null,null,,,,80,http://dataingestion.montana-stage.nbs.cdc.gov,dataingestion.montana-stage.nbs.cdc.gov,https://dataingestion.montana-stage.nbs.cdc.gov/,,http,,,,,GET,23.48.203.139,/,,,,,,7.026691703s,,null,"[""23.48.203.135"",""23.48.203.139""]","[""2600:1408:c400:11::17cd:6b45"",""2600:1408:c400:11::17cd:6b48""]","[""dataingestion.montana-stage.nbs.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]",null,0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:30.563409264Z,null,null,azure,cloud,,443,https://docs.cdc.gov,docs.cdc.gov,,Azure Static Web Apps - 403: Forbidden,https,,,,text/html,GET,20.22.31.128,/,,,,,,1.116510799s,,null,"[""20.22.31.128""]",null,"[""green-pond-0278fe10f.4.azurestaticapps.net"",""green-pond-0278fe10f.privatelink.4.azurestaticapps.net"",""azurestaticappstm4.trafficmanager.net"",""msha-slice-4-eus2-1.msha-slice-4-eus2-1-ase.p.azurewebsites.net"",""waws-prod-bn1-42e56722.sip.p.azurewebsites.windows.net""]","[""Azure Edge Network"",""Bootstrap:5.2.3"",""Microsoft Ajax Content Delivery Network"",""jQuery:3.7.1""]",127,54,403,2545,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:31.150731883Z,null,null,azure,cloud,,80,http://demo1.reportstream.cdc.gov,demo1.reportstream.cdc.gov,https://demo1.reportstream.cdc.gov/,,http,,,,text/html,GET,13.107.213.41,/,,,,,,4.028668513s,,null,"[""13.107.246.41"",""13.107.213.41""]","[""2620:1ec:46::41"",""2620:1ec:bdf::41""]","[""prime-data-hub-demo1.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:31.17151034Z,null,null,azure,cloud,,80,http://demo1.prime.cdc.gov,demo1.prime.cdc.gov,https://demo1.prime.cdc.gov/,,http,,,,text/html,GET,13.107.246.41,/,,,,,,3.02793604s,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""prime-data-hub-demo1.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:31.278809885Z,null,null,,,,443,https://dprp.cdc.gov,dprp.cdc.gov,,Diabetes Prevention Recognition Program,https,,,,text/html,GET,23.53.35.134,/,,,,,,1.140455296s,,null,"[""23.53.35.134"",""23.53.35.133""]","[""2600:1408:c400:11::17cd:6b4d"",""2600:1408:c400:11::17cd:6b54""]","[""dprp.cdc.gov.edgekey.net"",""e37669.dsca.akamaiedge.net""]","[""HSTS"",""dc.js""]",614,92,200,3696,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:06:31.650047629Z,null,null,,,,80,http://dccdbckup.cdc.gov,dccdbckup.cdc.gov,https://dccdbckup.cdc.gov/,,http,,,,,GET,23.53.35.135,/,,,,,,4.248256391s,,null,"[""23.53.35.142"",""23.53.35.135""]","[""2600:1408:c400:11::17cd:6b45"",""2600:1408:c400:11::17cd:6b48""]","[""dccdbckup.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]",null,0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:31.80866885Z,null,null,azure,cloud,,443,https://dvppartnersportal.cdc.gov,dvppartnersportal.cdc.gov,,DVP Partners Portal : Home Page,https,,Microsoft-IIS/10.0,,text/html,GET,20.163.206.59,/,,,,,,54.134304ms,,null,"[""20.163.206.59""]",null,null,"[""Azure"",""Bootstrap:3.3.7"",""HSTS"",""IIS:10.0"",""Microsoft ASP.NET"",""Microsoft Ajax Content Delivery Network"",""Modernizr"",""TinyMCE"",""Unpkg"",""Windows Server"",""jQuery:2.2.0"",""jsDelivr""]",5149,348,200,22119,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:06:32.082045632Z,null,null,,,,80,http://de-mmria.cdc.gov,de-mmria.cdc.gov,https://de-mmria.cdc.gov/,,http,,,,,GET,23.212.248.5,/,,,,,,4.020948257s,,null,"[""23.212.248.5"",""23.212.248.23""]","[""2600:1408:ec00:10::1730:cb07"",""2600:1408:ec00:10::1730:cb0d""]","[""de-mmria.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]",null,0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:32.202912269Z,null,null,,,,443,https://drt.cdc.gov,drt.cdc.gov,https://www.cdc.gov/diabetes/widgets/risktest/index.html?error=1,,https,,,,,GET,23.53.35.147,/,,,,,,1.194083159s,,null,"[""23.53.35.133"",""23.53.35.147""]","[""2600:1408:c400:11::17cd:6b4e"",""2600:1408:c400:11::17cd:6b57""]","[""drt.cdc.gov.edgekey.net"",""e163759.dsca.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:32.726622504Z,null,null,,,,443,https://dprpdataportal.cdc.gov,dprpdataportal.cdc.gov,,DPRP Data Submission Portal | CDC,https,,,,text/html,GET,23.53.11.173,/,,,,,,2.143433412s,,null,"[""23.53.11.175"",""23.53.11.173""]","[""2600:1408:ec00:10::1730:cb07"",""2600:1408:ec00:10::1730:cb0d""]","[""dprpdataportal.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS"",""React""]",518,78,200,3041,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:33.332063152Z,null,null,,,,443,https://dhds.cdc.gov,dhds.cdc.gov,,Disability and Health Data System (DHDS) | NCBDDD | CDC,https,,,,text/html,GET,23.212.250.4,/,,,,,,5.386464252s,,null,"[""23.212.250.4"",""23.212.250.13""]","[""2600:1408:c400:11::17cd:6b53"",""2600:1408:c400:11::17cd:6b5b""]","[""dhds.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""Bootstrap"",""HSTS"",""jQuery""]",5887,407,200,140269,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:06:33.508110437Z,null,null,,,,443,https://easi.cdc.gov,easi.cdc.gov,https://login.microsoftonline.com/9ce70869-60db-44fd-abe8-d2767077fc8f/oauth2/v2.0/authorize?client_id=8c3b89c6-e9f8-4954-b9e8-ba20d636a9af&redirect_uri=https%3A%2F%2Feasi.cdc.gov&response_type=code&scope=openid%20email%20profile%20offline_access%20User.Read&code_challenge=9uuOnN8FTB-2gh7-MRwB53Et8PPZeK5ZrmACabbnqig&code_challenge_method=S256&state=OpenIdConnect.AuthenticationProperties%3Dx1xD-mTWwraCTGqCi-xDV9rw0Am_XEpGtaozl5a16K5vpnkFZSPTbX2bns2AxZtnRKGMBGqNM3XyMs6pikuIf4sgGLj54QcUgqulTG_3OgXPojvlD6uRJzOvr2vKV3oELgR-2qf7HYpaIyPo1W1iBomiqvQ1wQAFer6z_al__Gh7aF8dQiqWLLm_Sv53c7-mQXMHRBAVjmQ2Bex9dB7BWZa-8b5dhbncZcUjo8eUcHxef28lcATxrRQwj8aSUHwu8DGQRGSLIk2mzUEDVXCgcQ&response_mode=form_post&nonce=639000147934697599.N2QwYWY4YzItY2JkZS00YWI1LTljMDAtYjI4ZmE3MmY0NjVmYTdiYzczM2MtNzQwOC00MmI2LThjYWYtOTcwNjVhZjkzYjEw&x-client-SKU=ID_NET472&x-client-ver=6.23.1.0,,https,,,,,GET,23.48.203.139,/,,,,,,173.057719ms,,null,"[""23.48.203.139"",""23.48.203.135""]","[""2600:1408:c400:11::17cd:6b48"",""2600:1408:c400:11::17cd:6b45""]","[""easi.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:06:33.863655983Z,null,null,azure,cloud,,443,https://dvppartnersportaldev.cdc.gov,dvppartnersportaldev.cdc.gov,,404 Not Found,https,,Microsoft-Azure-Application-Gateway/v2,,text/html,GET,20.163.206.59,/,,,,,,2.047449969s,,null,"[""20.163.206.59""]",null,null,null,71,13,404,581,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:34.321093838Z,null,null,,,,443,https://dvppartnersportalstage.cdc.gov,dvppartnersportalstage.cdc.gov,,Rejected,https,,,,text/html,GET,23.53.35.133,/,,,,,,2.237405293s,,null,"[""23.53.35.134"",""23.53.35.133""]","[""2600:1408:c400:11::17cd:6b54"",""2600:1408:c400:11::17cd:6b4d""]","[""dvppartnersportalstage.cdc.gov.edgekey.net"",""e37669.dsca.akamaiedge.net""]","[""HSTS""]",32,14,503,383,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:34.34085359Z,null,null,,,,443,https://diabetes-simulation-model.cdc.gov,diabetes-simulation-model.cdc.gov,,App Offline,https,,,,text/html,GET,23.48.203.135,/,,,,,,6.2278828s,,null,"[""23.48.203.135"",""23.48.203.146""]","[""2600:1408:c400:11::17cd:6b5b"",""2600:1408:c400:11::17cd:6b53""]","[""diabetes-simulation-model.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""Bootstrap:24"",""HSTS""]",4204,258,200,9803,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:06:34.945956991Z,null,null,,,,443,https://dpd.cdc.gov,dpd.cdc.gov,https://www.cdc.gov/dpdx/,,https,,,,,GET,23.212.250.11,/,,,,,,5.081179531s,,null,"[""23.212.250.11"",""23.212.250.20""]","[""2600:1408:c400:11::17cd:6b4e"",""2600:1408:c400:11::17cd:6b57""]","[""dpd.cdc.gov.edgekey.net"",""e163759.dsca.akamaiedge.net""]","[""HSTS""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:35.307612619Z,null,null,azure,cloud,,443,https://easi-allclear-notifications-dev.cdc.gov,easi-allclear-notifications-dev.cdc.gov,,404 Not Found,https,,Microsoft-Azure-Application-Gateway/v2,,text/html,GET,20.163.206.59,/,,,,,,3.055406976s,,null,"[""20.163.206.59""]",null,null,null,5,7,404,179,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:36.576687405Z,null,null,,,,443,https://ed3n.cdc.gov,ed3n.cdc.gov,,ED3N,https,,,,text/html,GET,23.53.35.146,/,,,,,,2.179673577s,,null,"[""23.53.35.146"",""23.53.35.140""]","[""2600:1408:c400:11::17cd:6b5b"",""2600:1408:c400:11::17cd:6b53""]","[""ed3n.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",82,18,200,502,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:36.620004426Z,null,null,azure,cloud,,443,https://ed3nstg-api.cdc.gov,ed3nstg-api.cdc.gov,,,https,,,,,GET,13.107.213.41,/,,,,,,2.075911342s,,null,"[""13.107.246.41"",""13.107.213.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""dso-tsb-fd2-fmd0fbd9gpbcbyh5.z01.azurefd.net"",""mr-z01.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""HSTS"",""Microsoft ASP.NET""]",0,0,404,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:36.652430293Z,null,null,,,,443,https://eats.cdc.gov,eats.cdc.gov,,Environmental Assessment Training Series (EATS),https,,,,text/html,GET,198.246.102.165,/,,,,,,2.152346191s,,null,"[""198.246.102.165""]",null,"[""eats.glb.cdc.gov""]","[""Bootstrap:24"",""HSTS"",""Microsoft ASP.NET"",""Modernizr"",""jQuery""]",3448,800,200,36736,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:36.763757367Z,null,null,,,,80,http://dfwed.services.cdc.gov,dfwed.services.cdc.gov,https://dfwed.services.cdc.gov/,,http,,,,,GET,23.53.11.175,/,,,,,,5.066452103s,,null,"[""23.53.11.175"",""23.53.11.173""]","[""2600:1408:ec00:10::1730:cb0d"",""2600:1408:ec00:10::1730:cb07""]","[""dfwed.services.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]",null,0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:37.238583467Z,null,null,,,,443,https://ed3nstg.cdc.gov,ed3nstg.cdc.gov,,ED3N,https,,,,text/html,GET,23.48.203.146,/,,,,,,2.28373915s,,null,"[""23.48.203.135"",""23.48.203.146""]","[""2600:1408:c400:11::17cd:6b5b"",""2600:1408:c400:11::17cd:6b53""]","[""ed3nstg.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",98,20,200,678,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-11-29T12:06:37.652582079Z,null,null,,,,80,http://diabetespath2prevention.cdc.gov,diabetespath2prevention.cdc.gov,https://diabetespath2prevention.cdc.gov/,,http,,,,,GET,23.212.248.23,/,,,,,,4.082470612s,,null,"[""23.212.248.23"",""23.212.248.5""]","[""2600:1408:ec00:10::1730:cb07"",""2600:1408:ec00:10::1730:cb0d""]","[""diabetespath2prevention.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]",null,0,0,301,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:06:38.014498103Z,null,null,,,,443,https://easi-cams-api-stg.cdc.gov,easi-cams-api-stg.cdc.gov,index.html,,https,,,,,GET,23.48.203.139,/,,,,,,5.223283138s,,null,"[""23.48.203.139"",""23.48.203.135""]","[""2600:1408:c400:11::17cd:6b48"",""2600:1408:c400:11::17cd:6b45""]","[""easi-cams-api-stg.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:06:38.614424033Z,null,null,,,,443,https://eft.cdc.gov,eft.cdc.gov,,,https,,Serv-U/15.5.1.102,,text/html,GET,198.246.117.98,/,,,,,,1.28241287s,,null,"[""198.246.117.98""]",null,null,"[""HSTS"",""jQuery""]",1557,37,200,70789,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.1.1.1:53""]",null,null
